#t_s,value
1.313000,0.276169
1.314000,0.282580
1.315000,0.289130
1.316000,0.295809
1.317000,0.302606
1.318000,0.309514
1.319000,0.316523
1.320000,0.323623
1.321000,0.330808
1.322000,0.338069
1.323000,0.345398
1.324000,0.352791
1.325000,0.360241
1.326000,0.367743
1.327000,0.375294
1.328000,0.382891
1.329000,0.390534
1.330000,0.398221
1.331000,0.405955
1.332000,0.413737
1.333000,0.421571
1.334000,0.429460
1.335000,0.437413
1.336000,0.445433
1.337000,0.453530
1.338000,0.461713
1.339000,0.469990
1.340000,0.478372
1.341000,0.486870
1.342000,0.495494
1.343000,0.504257
1.344000,0.513170
1.345000,0.522244
1.346000,0.531491
1.347000,0.540923
1.348000,0.550549
1.349000,0.560379
1.350000,0.570422
1.351000,0.580685
1.352000,0.591175
1.353000,0.601897
1.354000,0.612853
1.355000,0.624046
1.356000,0.635473
1.357000,0.647134
1.358000,0.659023
1.359000,0.671131
1.360000,0.683452
1.361000,0.695970
1.362000,0.708673
1.363000,0.721543
1.364000,0.734560
1.365000,0.747701
1.366000,0.760941
1.367000,0.774254
1.368000,0.787610
1.369000,0.800976
1.370000,0.814317
1.371000,0.827600
1.372000,0.840785
1.373000,0.853832
1.374000,0.866700
1.375000,0.879349
1.376000,0.891734
1.377000,0.903811
1.378000,0.915539
1.379000,0.926873
1.380000,0.937767
1.381000,0.948182
1.382000,0.958073
1.383000,0.967402
1.384000,0.976128
1.385000,0.984216
1.386000,0.991630
1.387000,0.998338
1.388000,1.004314
1.389000,1.009529
1.390000,1.013963
1.391000,1.017597
1.392000,1.020418
1.393000,1.022415
1.394000,1.023585
1.395000,1.023925
1.396000,1.023441
1.397000,1.022144
1.398000,1.020047
1.399000,1.017169
1.400000,1.013538
1.401000,1.009181
1.402000,1.004135
1.403000,0.998441
1.404000,0.992143
1.405000,0.985291
1.406000,0.977941
1.407000,0.970149
1.408000,0.961981
1.409000,0.953500
1.410000,0.944779
1.411000,0.935888
1.412000,0.926904
1.413000,0.917902
1.414000,0.908963
1.415000,0.900166
1.416000,0.891593
1.417000,0.883322
1.418000,0.875436
1.419000,0.868013
1.420000,0.861131
1.421000,0.854867
1.422000,0.849291
1.423000,0.844477
1.424000,0.840488
1.425000,0.837388
1.426000,0.835232
1.427000,0.834074
1.428000,0.833961
1.429000,0.834931
1.430000,0.837019
1.431000,0.840252
1.432000,0.844648
1.433000,0.850222
1.434000,0.856976
1.435000,0.864907
1.436000,0.874004
1.437000,0.884246
1.438000,0.895607
1.439000,0.908049
1.440000,0.921528
1.441000,0.935992
1.442000,0.951380
1.443000,0.967624
1.444000,0.984649
1.445000,1.002373
1.446000,1.020706
1.447000,1.039553
1.448000,1.058814
1.449000,1.078380
1.450000,1.098142
1.451000,1.117985
1.452000,1.137789
1.453000,1.157435
1.454000,1.176796
1.455000,1.195751
1.456000,1.214172
1.457000,1.231934
1.458000,1.248913
1.459000,1.264986
1.460000,1.280034
1.461000,1.293937
1.462000,1.306584
1.463000,1.317866
1.464000,1.327679
1.465000,1.335926
1.466000,1.342517
1.467000,1.347370
1.468000,1.350409
1.469000,1.351566
1.470000,1.350787
1.471000,1.348022
1.472000,1.343234
1.473000,1.336395
1.474000,1.327487
1.475000,1.316506
1.476000,1.303454
1.477000,1.288349
1.478000,1.271217
1.479000,1.252095
1.480000,1.231033
1.481000,1.208090
1.482000,1.183336
1.483000,1.156854
1.484000,1.128732
1.485000,1.099070
1.486000,1.067980
1.487000,1.035575
1.488000,1.001983
1.489000,0.967336
1.490000,0.931773
1.491000,0.895441
1.492000,0.858488
1.493000,0.821068
1.494000,0.783340
1.495000,0.745464
1.496000,0.707601
1.497000,0.669914
1.498000,0.632566
1.499000,0.595718
1.500000,0.559531
1.501000,0.524159
1.502000,0.489757
1.503000,0.456472
1.504000,0.424447
1.505000,0.393820
1.506000,0.364718
1.507000,0.337266
1.508000,0.311574
1.509000,0.287749
1.510000,0.265883
1.511000,0.246062
1.512000,0.228359
1.513000,0.212838
1.514000,0.199547
1.515000,0.188528
1.516000,0.179805
1.517000,0.173397
1.518000,0.169304
1.519000,0.167518
1.520000,0.168018
1.521000,0.170769
1.522000,0.175728
1.523000,0.182837
1.524000,0.192030
1.525000,0.203228
1.526000,0.216342
1.527000,0.231274
1.528000,0.247917
1.529000,0.266156
1.530000,0.285867
1.531000,0.306920
1.532000,0.329178
1.533000,0.352500
1.534000,0.376739
1.535000,0.401745
1.536000,0.427366
1.537000,0.453447
1.538000,0.479834
1.539000,0.506369
1.540000,0.532899
1.541000,0.559271
1.542000,0.585336
1.543000,0.610947
1.544000,0.635962
1.545000,0.660244
1.546000,0.683665
1.547000,0.706099
1.548000,0.727431
1.549000,0.747552
1.550000,0.766365
1.551000,0.783779
1.552000,0.799714
1.553000,0.814101
1.554000,0.826882
1.555000,0.838008
1.556000,0.847442
1.557000,0.855159
1.558000,0.861145
1.559000,0.865399
1.560000,0.867927
1.561000,0.868752
1.562000,0.867905
1.563000,0.865426
1.564000,0.861372
1.565000,0.855802
1.566000,0.848791
1.567000,0.840422
1.568000,0.830783
1.569000,0.819974
1.570000,0.808103
1.571000,0.795279
1.572000,0.781626
1.573000,0.767264
1.574000,0.752324
1.575000,0.736938
1.576000,0.721239
1.577000,0.705367
1.578000,0.689459
1.579000,0.673652
1.580000,0.658083
1.581000,0.642890
1.582000,0.628206
1.583000,0.614160
1.584000,0.600879
1.585000,0.588483
1.586000,0.577090
1.587000,0.566808
1.588000,0.557740
1.589000,0.549980
1.590000,0.543615
1.591000,0.538724
1.592000,0.535376
1.593000,0.533628
1.594000,0.533531
1.595000,0.535125
1.596000,0.538436
1.597000,0.543485
1.598000,0.550276
1.599000,0.558809
1.600000,0.569069
1.601000,0.581029
1.602000,0.594658
1.603000,0.609908
1.604000,0.626726
1.605000,0.645045
1.606000,0.664794
1.607000,0.685889
1.608000,0.708242
1.609000,0.731753
1.610000,0.756320
1.611000,0.781830
1.612000,0.808169
1.613000,0.835214
1.614000,0.862843
1.615000,0.890927
1.616000,0.919335
1.617000,0.947936
1.618000,0.976597
1.619000,1.005187
1.620000,1.033574
1.621000,1.061629
1.622000,1.089224
1.623000,1.116238
1.624000,1.142550
1.625000,1.168047
1.626000,1.192621
1.627000,1.216168
1.628000,1.238596
1.629000,1.259817
1.630000,1.279749
1.631000,1.298325
1.632000,1.315484
1.633000,1.331171
1.634000,1.345345
1.635000,1.357976
1.636000,1.369041
1.637000,1.378527
1.638000,1.386436
1.639000,1.392776
1.640000,1.397568
1.641000,1.400840
1.642000,1.402633
1.643000,1.402996
1.644000,1.401989
1.645000,1.399681
1.646000,1.396145
1.647000,1.391469
1.648000,1.385742
1.649000,1.379064
1.650000,1.371539
1.651000,1.363277
1.652000,1.354393
1.653000,1.345004
1.654000,1.335233
1.655000,1.325202
1.656000,1.315036
1.657000,1.304861
1.658000,1.294803
1.659000,1.284982
1.660000,1.275522
1.661000,1.266541
1.662000,1.258153
1.663000,1.250468
1.664000,1.243589
1.665000,1.237617
1.666000,1.232641
1.667000,1.228745
1.668000,1.226005
1.669000,1.224488
1.670000,1.224250
1.671000,1.225339
1.672000,1.227794
1.673000,1.231639
1.674000,1.236893
1.675000,1.243560
1.676000,1.251634
1.677000,1.261098
1.678000,1.271926
1.679000,1.284077
1.680000,1.297504
1.681000,1.312145
1.682000,1.327932
1.683000,1.344783
1.684000,1.362612
1.685000,1.381319
1.686000,1.400800
1.687000,1.420941
1.688000,1.441622
1.689000,1.462720
1.690000,1.484100
1.691000,1.505632
1.692000,1.527174
1.693000,1.548586
1.694000,1.569727
1.695000,1.590455
1.696000,1.610627
1.697000,1.630100
1.698000,1.648739
1.699000,1.666408
1.700000,1.682976
1.701000,1.698318
1.702000,1.712313
1.703000,1.724853
1.704000,1.735829
1.705000,1.745148
1.706000,1.752723
1.707000,1.758477
1.708000,1.762345
1.709000,1.764270
1.710000,1.764210
1.711000,1.762134
1.712000,1.758021
1.713000,1.751865
1.714000,1.743673
1.715000,1.733460
1.716000,1.721257
1.717000,1.707110
1.718000,1.691070
1.719000,1.673205
1.720000,1.653594
1.721000,1.632325
1.722000,1.609496
1.723000,1.585219
1.724000,1.559608
1.725000,1.532792
1.726000,1.504903
1.727000,1.476080
1.728000,1.446470
1.729000,1.416220
1.730000,1.385484
1.731000,1.354415
1.732000,1.323172
1.733000,1.291908
1.734000,1.260779
1.735000,1.229938
1.736000,1.199533
1.737000,1.169708
1.738000,1.140601
1.739000,1.112346
1.740000,1.085065
1.741000,1.058872
1.742000,1.033874
1.743000,1.010165
1.744000,0.987829
1.745000,0.966935
1.746000,0.947542
1.747000,0.929695
1.748000,0.913422
1.749000,0.898742
1.750000,0.885655
1.751000,0.874147
1.752000,0.864192
1.753000,0.855746
1.754000,0.848752
1.755000,0.843136
1.756000,0.838813
1.757000,0.835683
1.758000,0.833633
1.759000,0.832539
1.760000,0.832261
1.761000,0.832652
1.762000,0.833555
1.763000,0.834803
1.764000,0.836222
1.765000,0.837630
1.766000,0.838842
1.767000,0.839666
1.768000,0.839912
1.769000,0.839384
1.770000,0.837888
1.771000,0.835231
1.772000,0.831225
1.773000,0.825684
1.774000,0.818429
1.775000,0.809288
1.776000,0.798100
1.777000,0.784708
1.778000,0.768973
1.779000,0.750766
1.780000,0.729970
1.781000,0.706484
1.782000,0.680224
1.783000,0.651121
1.784000,0.619124
1.785000,0.584202
1.786000,0.546339
1.787000,0.505542
1.788000,0.461835
1.789000,0.415263
1.790000,0.365892
1.791000,0.313804
1.792000,0.259106
1.793000,0.201920
1.794000,0.142390
1.795000,0.080675
1.796000,0.016956
1.797000,-0.048573
1.798000,-0.115700
1.799000,-0.184199
1.800000,-0.253830
1.801000,-0.324339
1.802000,-0.395465
1.803000,-0.466934
1.804000,-0.538463
1.805000,-0.609767
1.806000,-0.680553
1.807000,-0.750524
1.808000,-0.819383
1.809000,-0.886834
1.810000,-0.952582
1.811000,-1.016337
1.812000,-1.077813
1.813000,-1.136732
1.814000,-1.192828
1.815000,-1.245841
1.816000,-1.295527
1.817000,-1.341654
1.818000,-1.384007
1.819000,-1.422386
1.820000,-1.456611
1.821000,-1.486522
1.822000,-1.511975
1.823000,-1.532852
1.824000,-1.549056
1.825000,-1.560510
1.826000,-1.567166
1.827000,-1.568993
1.828000,-1.565991
1.829000,-1.558177
1.830000,-1.545599
1.831000,-1.528324
1.832000,-1.506445
1.833000,-1.480078
1.834000,-1.449360
1.835000,-1.414451
1.836000,-1.375531
1.837000,-1.332801
1.838000,-1.286480
1.839000,-1.236802
1.840000,-1.184021
1.841000,-1.128403
1.842000,-1.070226
1.843000,-1.009781
1.844000,-0.947368
1.845000,-0.883293
1.846000,-0.817870
1.847000,-0.751417
1.848000,-0.684252
1.849000,-0.616694
1.850000,-0.549060
1.851000,-0.481665
1.852000,-0.414817
1.853000,-0.348816
1.854000,-0.283955
1.855000,-0.220514
1.856000,-0.158762
1.857000,-0.098954
1.858000,-0.041328
1.859000,0.013892
1.860000,0.066502
1.861000,0.116316
1.862000,0.163169
1.863000,0.206916
1.864000,0.247435
1.865000,0.284624
1.866000,0.318405
1.867000,0.348722
1.868000,0.375543
1.869000,0.398858
1.870000,0.418681
1.871000,0.435045
1.872000,0.448009
1.873000,0.457651
1.874000,0.464069
1.875000,0.467383
1.876000,0.467728
1.877000,0.465260
1.878000,0.460149
1.879000,0.452581
1.880000,0.442755
1.881000,0.430881
1.882000,0.417180
1.883000,0.401885
1.884000,0.385228
1.885000,0.367455
1.886000,0.348810
1.887000,0.329541
1.888000,0.309897
1.889000,0.290122
1.890000,0.270461
1.891000,0.251150
1.892000,0.232422
1.893000,0.214496
1.894000,0.197590
1.895000,0.181904
1.896000,0.167628
1.897000,0.154937
1.898000,0.143994
1.899000,0.134945
1.900000,0.127918
1.901000,0.123025
1.902000,0.120360
1.903000,0.119998
1.904000,0.121996
1.905000,0.126392
1.906000,0.133204
1.907000,0.142429
1.908000,0.154051
1.909000,0.168029
1.910000,0.184308
1.911000,0.202814
1.912000,0.223457
1.913000,0.246128
1.914000,0.270706
1.915000,0.297056
1.916000,0.325029
1.917000,0.354464
1.918000,0.385189
1.919000,0.417024
1.920000,0.449782
1.921000,0.483267
1.922000,0.517279
1.923000,0.551618
1.924000,0.586077
1.925000,0.620451
1.926000,0.654537
1.927000,0.688132
1.928000,0.721040
1.929000,0.753068
1.930000,0.784032
1.931000,0.813753
1.932000,0.842064
1.933000,0.868807
1.934000,0.893836
1.935000,0.917017
1.936000,0.938228
1.937000,0.957364
1.938000,0.974331
1.939000,0.989054
1.940000,1.001470
1.941000,1.011533
1.942000,1.019214
1.943000,1.024499
1.944000,1.027391
1.945000,1.027906
1.946000,1.026081
1.947000,1.021961
1.948000,1.015611
1.949000,1.007107
1.950000,0.996541
1.951000,0.984014
1.952000,0.969641
1.953000,0.953546
1.954000,0.935863
1.955000,0.916734
1.956000,0.896310
1.957000,0.874746
1.958000,0.852201
1.959000,0.828840
1.960000,0.804828
1.961000,0.780334
1.962000,0.755522
1.963000,0.730557
1.964000,0.705603
1.965000,0.680818
1.966000,0.656353
1.967000,0.632355
1.968000,0.608964
1.969000,0.586311
1.970000,0.564516
1.971000,0.543691
1.972000,0.523937
1.973000,0.505343
1.974000,0.487987
1.975000,0.471933
1.976000,0.457232
1.977000,0.443923
1.978000,0.432034
1.979000,0.421572
1.980000,0.412541
1.981000,0.404923
1.982000,0.398693
1.983000,0.393811
1.984000,0.390226
1.985000,0.387874
1.986000,0.386684
1.987000,0.386569
1.988000,0.387440
1.989000,0.389192
1.990000,0.391718
1.991000,0.394902
1.992000,0.398625
1.993000,0.402761
1.994000,0.407182
1.995000,0.411757
1.996000,0.416355
1.997000,0.420845
1.998000,0.425096
1.999000,0.428981
2.000000,0.432377
2.001000,0.435161
2.002000,0.437222
2.003000,0.438451
2.004000,0.438749
2.005000,0.438023
2.006000,0.436192
2.007000,0.433181
2.008000,0.428929
2.009000,0.423385
2.010000,0.416509
2.011000,0.408274
2.012000,0.398663
2.013000,0.387674
2.014000,0.375317
2.015000,0.361614
2.016000,0.346598
2.017000,0.330317
2.018000,0.312829
2.019000,0.294207
2.020000,0.274528
2.021000,0.253888
2.022000,0.232387
2.023000,0.210136
2.024000,0.187256
2.025000,0.163873
2.026000,0.140122
2.027000,0.116142
2.028000,0.092077
2.029000,0.068076
2.030000,0.044290
2.031000,0.020870
2.032000,-0.002030
2.033000,-0.024258
2.034000,-0.045664
2.035000,-0.066102
2.036000,-0.085427
2.037000,-0.103503
2.038000,-0.120196
2.039000,-0.135382
2.040000,-0.148944
2.041000,-0.160773
2.042000,-0.170773
2.043000,-0.178853
2.044000,-0.184939
2.045000,-0.188965
2.046000,-0.190879
2.047000,-0.190641
2.048000,-0.188223
2.049000,-0.183614
2.050000,-0.176813
2.051000,-0.167835
2.052000,-0.156705
2.053000,-0.143467
2.054000,-0.128173
2.055000,-0.110891
2.056000,-0.091703
2.057000,-0.070697
2.058000,-0.047979
2.059000,-0.023664
2.060000,0.002123
2.061000,0.029249
2.062000,0.057569
2.063000,0.086934
2.064000,0.117185
2.065000,0.148158
2.066000,0.179687
2.067000,0.211597
2.068000,0.243713
2.069000,0.275862
2.070000,0.307865
2.071000,0.339547
2.072000,0.370732
2.073000,0.401250
2.074000,0.430934
2.075000,0.459620
2.076000,0.487153
2.077000,0.513382
2.078000,0.538169
2.079000,0.561378
2.080000,0.582887
2.081000,0.602584
2.082000,0.620368
2.083000,0.636148
2.084000,0.649846
2.085000,0.661400
2.086000,0.670755
2.087000,0.677874
2.088000,0.682731
2.089000,0.685314
2.090000,0.685628
2.091000,0.683686
2.092000,0.679520
2.093000,0.673169
2.094000,0.664692
2.095000,0.654154
2.096000,0.641636
2.097000,0.627231
2.098000,0.611038
2.099000,0.593171
2.100000,0.573752
2.101000,0.552912
2.102000,0.530788
2.103000,0.507525
2.104000,0.483273
2.105000,0.458190
2.106000,0.432435
2.107000,0.406172
2.108000,0.379562
2.109000,0.352774
2.110000,0.325973
2.111000,0.299322
2.112000,0.272983
2.113000,0.247117
2.114000,0.221877
2.115000,0.197412
2.116000,0.173868
2.117000,0.151381
2.118000,0.130080
2.119000,0.110087
2.120000,0.091512
2.121000,0.074460
2.122000,0.059022
2.123000,0.045278
2.124000,0.033300
2.125000,0.023146
2.126000,0.014864
2.127000,0.008488
2.128000,0.004042
2.129000,0.001537
2.130000,0.000971
2.131000,0.002331
2.132000,0.005593
2.133000,0.010719
2.134000,0.017664
2.135000,0.026368
2.136000,0.036763
2.137000,0.048769
2.138000,0.062299
2.139000,0.077259
2.140000,0.093542
2.141000,0.111038
2.142000,0.129630
2.143000,0.149192
2.144000,0.169599
2.145000,0.190716
2.146000,0.212410
2.147000,0.234544
2.148000,0.256977
2.149000,0.279572
2.150000,0.302190
2.151000,0.324694
2.152000,0.346949
2.153000,0.368824
2.154000,0.390190
2.155000,0.410923
2.156000,0.430908
2.157000,0.450031
2.158000,0.468188
2.159000,0.485281
2.160000,0.501222
2.161000,0.515928
2.162000,0.529327
2.163000,0.541356
2.164000,0.551965
2.165000,0.561107
2.166000,0.568750
2.167000,0.574872
2.168000,0.579459
2.169000,0.582510
2.170000,0.584034
2.171000,0.584047
2.172000,0.582580
2.173000,0.579669
2.174000,0.575363
2.175000,0.569718
2.176000,0.562800
2.177000,0.554684
2.178000,0.545449
2.179000,0.535185
2.180000,0.523988
2.181000,0.511958
2.182000,0.499203
2.183000,0.485835
2.184000,0.471968
2.185000,0.457722
2.186000,0.443216
2.187000,0.428575
2.188000,0.413923
2.189000,0.399383
2.190000,0.385080
2.191000,0.371134
2.192000,0.357667
2.193000,0.344798
2.194000,0.332639
2.195000,0.321302
2.196000,0.310890
2.197000,0.301507
2.198000,0.293244
2.199000,0.286190
2.200000,0.280427
2.201000,0.276027
2.202000,0.273056
2.203000,0.271571
2.204000,0.271624
2.205000,0.273252
2.206000,0.276487
2.207000,0.281353
2.208000,0.287860
2.209000,0.296015
2.210000,0.305810
2.211000,0.317231
2.212000,0.330254
2.213000,0.344846
2.214000,0.360964
2.215000,0.378558
2.216000,0.397570
2.217000,0.417932
2.218000,0.439569
2.219000,0.462399
2.220000,0.486335
2.221000,0.511280
2.222000,0.537134
2.223000,0.563789
2.224000,0.591135
2.225000,0.619055
2.226000,0.647432
2.227000,0.676142
2.228000,0.705059
2.229000,0.734056
2.230000,0.763006
2.231000,0.791780
2.232000,0.820247
2.233000,0.848279
2.234000,0.875747
2.235000,0.902526
2.236000,0.928492
2.237000,0.953523
2.238000,0.977500
2.239000,1.000309
2.240000,1.021841
2.241000,1.041988
2.242000,1.060652
2.243000,1.077735
2.244000,1.093149
2.245000,1.106812
2.246000,1.118647
2.247000,1.128582
2.248000,1.136557
2.249000,1.142516
2.250000,1.146409
2.251000,1.148196
2.252000,1.147846
2.253000,1.145331
2.254000,1.140634
2.255000,1.133748
2.256000,1.124668
2.257000,1.113401
2.258000,1.099961
2.259000,1.084368
2.260000,1.066653
2.261000,1.046849
2.262000,1.025000
2.263000,1.001157
2.264000,0.975375
2.265000,0.947717
2.266000,0.918255
2.267000,0.887061
2.268000,0.854218
2.269000,0.819811
2.270000,0.783931
2.271000,0.746675
2.272000,0.708143
2.273000,0.668438
2.274000,0.627670
2.275000,0.585949
2.276000,0.543390
2.277000,0.500108
2.278000,0.456223
2.279000,0.411856
2.280000,0.367129
2.281000,0.322165
2.282000,0.277087
2.283000,0.232022
2.284000,0.187092
2.285000,0.142420
2.286000,0.098132
2.287000,0.054347
2.288000,0.011187
2.289000,-0.031230
2.290000,-0.072787
2.291000,-0.113371
2.292000,-0.152871
2.293000,-0.191180
2.294000,-0.228191
2.295000,-0.263805
2.296000,-0.297926
2.297000,-0.330460
2.298000,-0.361322
2.299000,-0.390426
2.300000,-0.417697
2.301000,-0.443061
2.302000,-0.466454
2.303000,-0.487813
2.304000,-0.507083
2.305000,-0.524216
2.306000,-0.539170
2.307000,-0.551909
2.308000,-0.562404
2.309000,-0.570633
2.310000,-0.576579
2.311000,-0.580234
2.312000,-0.581597
2.313000,-0.580674
2.314000,-0.577477
2.315000,-0.572025
2.316000,-0.564344
2.317000,-0.554470
2.318000,-0.542441
2.319000,-0.528305
